"msa_id","msa_name","pop_estimate_msa","year","median_household_income_msa","percent_commuting_msa","percent_unemployed_msa","percent_no_insurance_msa","percent_below_poverty_level","gdp_msa","intptlat","intptlon","ua_census_id","ua_sq_miles_2010","ua_fta_name","transit_modes","total_transit_expenses","total_fares","directional_route_miles","vehicle_hours","vehicle_miles","passenger_miles","passenger_trips","total_stations_2017","total_funding","federal_funding","state_funding","local_funding","other_funding","per_capita_gdp","pmt_per_vrm","pmt_per_vrh","upt_per_vrh","per_capita_vrm","per_capita_vrh","per_capita_pmt","per_capita_upt","recovery_ratio","fares_per_upt","cost_per_hour","cost_per_trip","cost_per_pmt"
35380,"New Orleans-Metairie, LA Metro Area",1240977,2013,45981,2.3,0.3,16.8,19.3,72810700000,NA,NA,"62677",251,"New Orleans, LA","Rail",23966232,6859287,26.88,145325,865299,15441101,8650376,112,129443182,28796934,12255922,63254743,25135583,58672.078531673,17.8448154915237,106.252200240839,59.5243488732152,0.697272391027392,0.117105312991296,12.4426971652174,6.97061750540099,0.286206317288425,0.79294668809772,164.914722174437,2.77054222845342,1.55210642039062
35380,"New Orleans-Metairie, LA Metro Area",1240977,2013,45981,2.3,0.3,16.8,19.3,72810700000,NA,NA,"62677",251,"New Orleans, LA","Bus",58047196,13919438,738.9,456433,5749576,53420220,15061833,4,129443182,28796934,12255922,63254743,25135583,58672.078531673,9.29115816540211,117.038470049273,32.9990009486606,4.63310440080678,0.367801337172244,43.0469057847164,12.1370766742655,0.239795183216085,0.924152989878456,127.175721299731,3.85392641121436,1.0866146938369
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"63217",3450,"New York-Newark, NY-NJ-CT","Other",796079544,76173659,104.54,5860095,82084612,245112323,38640096,61,20946488203,2432310223,5921068204,3559765885,9033343891,74039.1113522533,2.98609345927103,41.8273633789213,6.59376614201647,4.11461960303571,0.293746430362021,12.2866386840133,1.93689526685929,0.0956859896402513,1.97136308874595,135.847549229151,20.6024214846671,3.2478152638617
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"63217",3450,"New York-Newark, NY-NJ-CT","Bus",4722329777,1860340578,20918.22,25772434,277120329,4676188468,1203413844,366,20946488203,2432310223,5921068204,3559765885,9033343891,74039.1113522533,16.8742166439908,181.441476113587,46.6938374543902,13.8910900633008,1.29188357684317,234.401263149326,60.3230017471113,0.393945502717906,1.54588597037945,183.231811826543,3.92411122785787,1.00986729027621
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"63217",3450,"New York-Newark, NY-NJ-CT","Rail",8478753179,4943674609,2846.64,25756296,551758627,18187543140,3017721361,4919,20946488203,2432310223,5921068204,3559765885,9033343891,74039.1113522533,32.9628613854007,706.139700366854,117.164415294808,27.6577644394331,1.29107463434426,911.679055447098,151.268004634903,0.583066225025207,1.63821440670115,329.191479201823,2.80965409483344,0.466184636029955
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"63217",3450,"New York, NY--Northeastern NJ","Bus",4722329777,1860340578,20918.22,25772434,277120329,4676188468,1203413844,366,20946488203,2432310223,5921068204,3559765885,9033343891,74039.1113522533,16.8742166439908,181.441476113587,46.6938374543902,13.8910900633008,1.29188357684317,234.401263149326,60.3230017471113,0.393945502717906,1.54588597037945,183.231811826543,3.92411122785787,1.00986729027621
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"63217",3450,"New York, NY--Northeastern NJ","Other",796079544,76173659,104.54,5860095,82084612,245112323,38640096,61,20946488203,2432310223,5921068204,3559765885,9033343891,74039.1113522533,2.98609345927103,41.8273633789213,6.59376614201647,4.11461960303571,0.293746430362021,12.2866386840133,1.93689526685929,0.0956859896402513,1.97136308874595,135.847549229151,20.6024214846671,3.2478152638617
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Rail",564631409,304255742,780.67,2123424,45470894,1158411310,176786622,2249,1729213134,233825927,767114028,191952993,536320186,74039.1113522533,25.4758859590489,545.539331758518,83.2554506306795,2.27929970382218,0.106439950230337,58.0671793210678,8.86170602153377,0.538857274232862,1.72103374428411,265.906106834999,3.19385823775738,0.487418764065762
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Other",107466051,7611405,0,1499266,20188034,25265310,2815912,NA,1729213134,233825927,767114028,191952993,536320186,74039.1113522533,1.2514992792265,16.8517861406848,1.87819372946495,1.01195678969831,0.075153053945908,1.26646319291579,0.141151994671346,0.0708261346646114,2.70299817607937,71.6791089773262,38.1638527766493,4.25350217353359
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Bus",661300989,184828489,4020.76,4424891,47437003,623528480,201280199,32,1729213134,233825927,767114028,191952993,536320186,74039.1113522533,13.144348094672,140.913862058975,45.4881711210513,2.37785399354831,0.221804584395139,31.2553406095049,10.0894848903998,0.279492231335526,0.918264637645753,149.450232559401,3.28547463826782,1.06057864269488
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"69076",1981,"Miami, FL","Other",107466051,7611405,0,1499266,20188034,25265310,2815912,NA,1729213134,233825927,767114028,191952993,536320186,74039.1113522533,1.2514992792265,16.8517861406848,1.87819372946495,1.01195678969831,0.075153053945908,1.26646319291579,0.141151994671346,0.0708261346646114,2.70299817607937,71.6791089773262,38.1638527766493,4.25350217353359
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"10162",466,"Bridgeport-Stamford, CT-NY","Other",9200162,990284,0,123897,1503517,1886026,338958,NA,63892373,7958100,40758391,1388886,13786996,74039.1113522533,1.25440949453847,15.2225316190061,2.73580474103489,0.0753661419718648,0.00621053096964526,0.0945400040562416,0.0169908000710995,0.107637669858422,2.92155370281864,74.2565356707588,27.1424837295476,4.87806742855083
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"10162",466,"Bridgeport-Stamford, CT-NY","Bus",44890803,12066986,794,424703,4875321,41131716,11700888,7,63892373,7958100,40758391,1388886,13786996,74039.1113522533,8.43671955138954,96.8481880278689,27.5507542918228,0.24438309287119,0.0212889023495424,2.06179161765542,0.58652531777485,0.268807532803546,1.03128805266746,105.69928397021,3.83652958647241,1.09139144595864
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"10162",466,"Bridgeport-Stamford, CT-NY","Rail",0,0,0,0,0,0,0,NA,63892373,7958100,40758391,1388886,13786996,74039.1113522533,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"01495",346,"Allentown, PA-NJ","Other",11080788,829161,0,261932,4326490,5627676,419584,NA,47884319,20205508,20185773,1769564,5723474,74039.1113522533,1.30074864381982,21.4852557152238,1.60188140433395,0.216872080315589,0.0131297513090803,0.282096064352885,0.0210323044655451,0.0748287035181974,1.97615018685174,42.3040636501077,26.4089860433191,1.96898115669772
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"01495",346,"Allentown, PA-NJ","Bus",20484272,4345632,458,220604,2672871,14403764,4926294,9,47884319,20205508,20185773,1769564,5723474,74039.1113522533,5.38887361193264,65.2923972366775,22.3309368823775,0.133981840749709,0.0110581206488262,0.722011206094267,0.246938194246653,0.212144810418452,0.882130055575246,92.855397000961,4.15815052857178,1.4221471554241
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"71803",327,"Poughkeepsie-Newburgh, NY-NJ","Other",3481036,72456,0,16166,272687,295116,29112,NA,16845991,4412252,4624368,3827599,3981772,74039.1113522533,1.08225181251765,18.2553507361128,1.80081652851664,0.0136688625109539,0.000810346042723272,0.0147931512275344,0.00145928454755412,0.020814493156635,2.48887056883759,215.330694049239,119.57392140698,11.7954838097562
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"71803",327,"Poughkeepsie-Newburgh, NY-NJ","Bus",11108233,3624091,1674.1,116295,2471889,24959798,1141977,11,16845991,4412252,4624368,3827599,3981772,74039.1113522533,10.0974590687527,214.62485919429,9.81965690700374,0.123907303550735,0.00582946882583836,1.25114892592306,0.0572433838198066,0.326252699236683,3.17352363488932,95.5177178726514,9.72719503107331,0.445044987944213
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"22096",132,"Danbury, CT-NY","Other",1876978,75344,0,27913,409683,378030,62176,NA,7093406,612381,4392008,1159334,929683,74039.1113522533,0.922737824122553,13.5431519363737,2.2274925661878,0.0205360013498081,0.00139918279664324,0.0189493452016998,0.00311666927826068,0.0401411204606554,1.21178589809573,67.2438648658331,30.1881433350489,4.96515620453403
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19949502,2013,65786,5.9,0.1,12.5,14.6,1477043400000,NA,NA,"22096",132,"Danbury, CT-NY","Bus",5027698,781884,302.7,60481,994460,4743247,878379,0,7093406,612381,4392008,1159334,929683,74039.1113522533,4.76967097721376,78.4254063259536,14.5232221689456,0.0498488633951865,0.00303170475132662,0.237762676983115,0.0440301216541646,0.15551530740311,0.890144231590236,83.1285527686381,5.72383674928476,1.05996967899837
36420,"Oklahoma City, OK Metro Area",1319677,2013,50136,1.5,0.5,16.9,14.9,67692700000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Other",4471739,235569,12.7,33219,540276,483764,64866,28,32272153,15628638,1000730,12684142,2958643,51294.9001914863,0.895401609547713,14.5628706463169,1.95267768445769,0.409400178983191,0.0251720686198214,0.36657757921067,0.0491529366655629,0.0526795056688237,3.63162519655906,134.613895662121,68.9381031665279,9.24363739343978
36420,"Oklahoma City, OK Metro Area",1319677,2013,50136,1.5,0.5,16.9,14.9,67692700000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Bus",19069671,2413183,852.2,163913,2570397,15302169,2847559,7,32272153,15628638,1000730,12684142,2958643,51294.9001914863,5.95323173813228,93.3554324550219,17.3723804701274,1.94774706234935,0.124206908205568,11.5953896294321,2.15776966636533,0.126545602176356,0.84745671643678,116.340198763978,6.6968484235094,1.24620705731325
36420,"Oklahoma City, OK Metro Area",1319677,2013,50136,1.5,0.5,16.9,14.9,67692700000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Rail",0,0,0,0,0,0,0,NA,32272153,15628638,1000730,12684142,2958643,51294.9001914863,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2267846,2013,46962,1,0.1,20.5,17.1,1.15249e+11,28.4343962,-81.3560839,"65863",598,"Orlando, FL","Bus",94106079,27821832,1553.7,1090622,15024421,148257969,28836271,21,268269716,124852337,37003568,70188781,36225030,50818.7063848251,9.86779916510593,135.938912840563,26.440206597703,6.6249740943609,0.480906551855814,65.373913837183,12.7152685852567,0.295643302703112,0.964820728727373,86.2866135104555,3.26346215153825,0.634745502280555
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2267846,2013,46962,1,0.1,20.5,17.1,1.15249e+11,28.4343962,-81.3560839,"65863",598,"Orlando, FL","Other",24844572,2132198,0,602761,10458267,19041688,1016812,NA,268269716,124852337,37003568,70188781,36225030,50818.7063848251,1.82073071953508,31.5907764437314,1.68692400470502,4.61154196537155,0.265785683860368,8.39637612077716,0.448360250210993,0.0858214824550006,2.09694417453767,41.2179487392184,24.4337911039602,1.30474630190349
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2267846,2013,46962,1,0.1,20.5,17.1,1.15249e+11,28.4343962,-81.3560839,"65863",598,"Orlando, FL","Rail",0,0,0,0,0,0,0,12,268269716,124852337,37003568,70188781,36225030,50818.7063848251,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2267846,2013,46962,1,0.1,20.5,17.1,1.15249e+11,28.4343962,-81.3560839,"65863",598,"Milwaukee, WI","Other",24844572,2132198,0,602761,10458267,19041688,1016812,NA,268269716,124852337,37003568,70188781,36225030,50818.7063848251,1.82073071953508,31.5907764437314,1.68692400470502,4.61154196537155,0.265785683860368,8.39637612077716,0.448360250210993,0.0858214824550006,2.09694417453767,41.2179487392184,24.4337911039602,1.30474630190349
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2267846,2013,46962,1,0.1,20.5,17.1,1.15249e+11,28.4343962,-81.3560839,"65863",598,"Milwaukee, WI","Bus",94106079,27821832,1553.7,1090622,15024421,148257969,28836271,21,268269716,124852337,37003568,70188781,36225030,50818.7063848251,9.86779916510593,135.938912840563,26.440206597703,6.6249740943609,0.480906551855814,65.373913837183,12.7152685852567,0.295643302703112,0.964820728727373,86.2866135104555,3.26346215153825,0.634745502280555
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2267846,2013,46962,1,0.1,20.5,17.1,1.15249e+11,28.4343962,-81.3560839,"48799",94,"Leesburg-Eustis-Tavares, FL","Other",3812475,106317,0,85508,1311328,2450342,153540,NA,7066201,3107905,2566962,1079180,312154,50818.7063848251,1.8685958051685,28.6562894699911,1.79562146231932,0.578226211127211,0.0377045002173869,1.08047107255078,0.0677030098163632,0.0278866090925186,0.692438452520516,44.5861790709641,24.8305001953888,1.55589505464951
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2267846,2013,46962,1,0.1,20.5,17.1,1.15249e+11,28.4343962,-81.3560839,"48799",94,"Leesburg-Eustis-Tavares, FL","Bus",1951659,152511,146.1,23210,406322,2095697,312591,0,7066201,3107905,2566962,1079180,312154,50818.7063848251,5.15772466172149,90.2928479103835,13.4679448513572,0.179166486613289,0.0102343809941239,0.924091406559352,0.137836078816639,0.0781442864762748,0.487893125521848,84.0869883670832,6.24349069550947,0.931269644419017
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6034678,2013,60482,4,0.1,10,13.5,389787500000,39.8949361,-75.3119548,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Rail",564631409,304255742,780.67,2123424,45470894,1158411310,176786622,2249,1729213134,233825927,767114028,191952993,536320186,64591.267338539,25.4758859590489,545.539331758518,83.2554506306795,7.53493293262706,0.351870306916127,191.959092100689,29.2951209658577,0.538857274232862,1.72103374428411,265.906106834999,3.19385823775738,0.487418764065762
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6034678,2013,60482,4,0.1,10,13.5,389787500000,39.8949361,-75.3119548,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Other",107466051,7611405,0,1499266,20188034,25265310,2815912,NA,1729213134,233825927,767114028,191952993,536320186,64591.267338539,1.2514992792265,16.8517861406848,1.87819372946495,3.34533739828372,0.248441756130153,4.18668734272152,0.466621748500914,0.0708261346646114,2.70299817607937,71.6791089773262,38.1638527766493,4.25350217353359
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6034678,2013,60482,4,0.1,10,13.5,389787500000,39.8949361,-75.3119548,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Bus",661300989,184828489,4020.76,4424891,47437003,623528480,201280199,32,1729213134,233825927,767114028,191952993,536320186,64591.267338539,13.144348094672,140.913862058975,45.4881711210513,7.86073474011372,0.733243927845032,103.324233703936,33.3539252632866,0.279492231335526,0.918264637645753,149.450232559401,3.28547463826782,1.06057864269488
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6034678,2013,60482,4,0.1,10,13.5,389787500000,39.8949361,-75.3119548,"69076",1981,"Miami, FL","Other",107466051,7611405,0,1499266,20188034,25265310,2815912,NA,1729213134,233825927,767114028,191952993,536320186,64591.267338539,1.2514992792265,16.8517861406848,1.87819372946495,3.34533739828372,0.248441756130153,4.18668734272152,0.466621748500914,0.0708261346646114,2.70299817607937,71.6791089773262,38.1638527766493,4.25350217353359
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6034678,2013,60482,4,0.1,10,13.5,389787500000,39.8949361,-75.3119548,"01495",346,"Allentown, PA-NJ","Other",11080788,829161,0,261932,4326490,5627676,419584,NA,47884319,20205508,20185773,1769564,5723474,64591.267338539,1.30074864381982,21.4852557152238,1.60188140433395,0.71693800398298,0.0434044699650918,0.932556136383747,0.0695288133020519,0.0748287035181974,1.97615018685174,42.3040636501077,26.4089860433191,1.96898115669772
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6034678,2013,60482,4,0.1,10,13.5,389787500000,39.8949361,-75.3119548,"01495",346,"Allentown, PA-NJ","Bus",20484272,4345632,458,220604,2672871,14403764,4926294,9,47884319,20205508,20185773,1769564,5723474,64591.267338539,5.38887361193264,65.2923972366775,22.3309368823775,0.442918578257199,0.0365560515407782,2.38683223860494,0.816330879626055,0.212144810418452,0.882130055575246,92.855397000961,4.15815052857178,1.4221471554241
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6034678,2013,60482,4,0.1,10,13.5,389787500000,39.8949361,-75.3119548,"71749",79,"Pottstown, PA","Other",132403,13055,201,2292,12355,12814,3828,NA,1903032,582179,964462,67213,289178,64591.267338539,1.03715095103197,5.59075043630017,1.67015706806283,0.00204733375997858,0.000379804854542363,0.00212339415624164,0.000634333762298502,0.098600484883273,3.41039707419018,57.7674520069808,34.5880355276907,10.3326830029655
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6034678,2013,60482,4,0.1,10,13.5,389787500000,39.8949361,-75.3119548,"71749",79,"Pottstown, PA","Bus",1764256,263847,201,18641,276628,278845,255537,2,1903032,582179,964462,67213,289178,64591.267338539,1.00801437309311,14.9586932031543,13.7083310981171,0.0458397283169044,0.00308898005825663,0.0462071050021227,0.0423447613940628,0.149551425643444,1.03251975252116,94.6438495788853,6.9041117333302,6.3270132152271
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4398762,2013,51847,1.5,0.1,17.4,17.6,199870600000,NA,NA,"69184",1147,"Phoenix-Mesa, AZ","Other",43481147,6570114,0,553976,13236244,38460893,2101020,NA,488261465,105307809,11382821,274151503,97419332,45437.9209423015,2.90572559708026,69.4270022528052,3.7926191748379,3.00908391952099,0.125939071038624,8.74357216871474,0.477638935682358,0.151102591658863,3.12710683382357,78.4892251649891,20.6952561136972,1.13052879453423
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4398762,2013,51847,1.5,0.1,17.4,17.6,199870600000,NA,NA,"69184",1147,"Phoenix-Mesa, AZ","Bus",228526595,49224298,3576.54,2297713,28084043,235570922,60379519,28,488261465,105307809,11382821,274151503,97419332,45437.9209423015,8.38807012223988,102.524084600644,26.2780943485979,6.38453342099436,0.522354471553587,53.5539140330848,13.7264800868972,0.215398553503149,0.815248263239725,99.4582852601696,3.78483629523448,0.9700967889407
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4398762,2013,51847,1.5,0.1,17.4,17.6,199870600000,NA,NA,"69184",1147,"Phoenix-Mesa, AZ","Rail",28711628,12791801,39.18,168364,2430774,97694101,14286093,40,488261465,105307809,11382821,274151503,97419332,45437.9209423015,40.1905323160442,580.255286165689,84.8524209450951,0.552604119068047,0.0382753147362826,22.2094537053835,3.24775311780906,0.445526843688557,0.895402332884155,170.533059323846,2.00976068124434,0.293893159424232
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4398762,2013,51847,1.5,0.1,17.4,17.6,199870600000,NA,NA,"69184",1147,"San Francisco-Oakland, CA","Other",43481147,6570114,0,553976,13236244,38460893,2101020,NA,488261465,105307809,11382821,274151503,97419332,45437.9209423015,2.90572559708026,69.4270022528052,3.7926191748379,3.00908391952099,0.125939071038624,8.74357216871474,0.477638935682358,0.151102591658863,3.12710683382357,78.4892251649891,20.6952561136972,1.13052879453423
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4398762,2013,51847,1.5,0.1,17.4,17.6,199870600000,NA,NA,"88732",353,"Tucson, AZ","Other",15157036,1223911,0,286835,4204331,7761236,622592,NA,162980254,73281008,28074545,45625603,15999098,45437.9209423015,1.84600974566465,27.0581902487493,2.17055798629874,0.955798699725059,0.0652081199210141,1.76441371458606,0.141538005466083,0.0807487031105554,1.96583155581826,52.8423518747712,24.3450542249178,1.95291523154302
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4398762,2013,51847,1.5,0.1,17.4,17.6,199870600000,NA,NA,"88732",353,"Tucson, AZ","Rail",0,0,0,0,0,0,0,0,162980254,73281008,28074545,45625603,15999098,45437.9209423015,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4398762,2013,51847,1.5,0.1,17.4,17.6,199870600000,NA,NA,"88732",353,"Tucson, AZ","Bus",56208341,12709343,1135,645003,8054034,77988997,20328265,9,162980254,73281008,28074545,45625603,15999098,45437.9209423015,9.68322172466617,120.912611259172,31.516543333907,1.83097744319879,0.146632848060432,17.7297605553563,4.62136051007079,0.226111334614911,0.625205495894509,87.1443094063128,2.76503385802969,0.720721424331178
38300,"Pittsburgh, PA Metro Area",2360867,2013,51291,3.3,0,7.5,12.8,126823600000,40.4343378,-79.8280615,"69697",905,"Pittsburgh, PA","Other",40585644,12891413,0,733200,11599325,21994574,2086883,NA,446356662,70976196,229660414,35829021,109891031,53719.0786266232,1.89619430440995,29.9980551009274,2.84626704855428,4.91316325739654,0.310563873356695,9.31631218531158,0.883947719206546,0.317634802098988,6.17735301883239,55.354124386252,19.4479728858781,1.84525710750297
38300,"Pittsburgh, PA Metro Area",2360867,2013,51291,3.3,0,7.5,12.8,126823600000,40.4343378,-79.8280615,"69697",905,"Pittsburgh, PA","Rail",52276794,10678802,49.84,166815,2037693,33155877,8749692,160,446356662,70976196,229660414,35829021,109891031,53719.0786266232,16.2712817877865,198.758367053323,52.4514701915295,0.863112153289448,0.0706583640670991,14.0439410606358,3.70613507664769,0.204274233037321,1.22047747509284,313.381854149807,5.97470105233418,1.57669766961676
38300,"Pittsburgh, PA Metro Area",2360867,2013,51291,3.3,0,7.5,12.8,126823600000,40.4343378,-79.8280615,"69697",905,"Pittsburgh, PA","Bus",281311228,81517784,3112.85,1560824,20835171,226319494,54624980,90,446356662,70976196,229660414,35829021,109891031,53719.0786266232,10.8623775633999,145.000008969621,34.9975269473048,8.82522014158358,0.661123222951568,95.8628732580023,23.1376778107365,0.289777925252241,1.49231695828539,180.232510520084,5.14986418301663,1.24298275428276
38300,"Pittsburgh, PA Metro Area",2360867,2013,51291,3.3,0,7.5,12.8,126823600000,40.4343378,-79.8280615,"69697",905,"Milwaukee, WI","Other",40585644,12891413,0,733200,11599325,21994574,2086883,NA,446356662,70976196,229660414,35829021,109891031,53719.0786266232,1.89619430440995,29.9980551009274,2.84626704855428,4.91316325739654,0.310563873356695,9.31631218531158,0.883947719206546,0.317634802098988,6.17735301883239,55.354124386252,19.4479728858781,1.84525710750297
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2315089,2013,59168,3.4,0.1,13.6,13.5,143129900000,45.6006204,-122.4843457,"71317",524,"Portland, OR-WA","Rail",118137848,47636996,148.31,587174,8189411,224127036,43434556,351,886347146,225212271,93712871,420260330,147161674,61824.7937768267,27.3679066785145,381.704632698314,73.9722058538014,3.53740655326858,0.253629126137267,96.81141243382,18.7615059291457,0.403232298594097,1.09675337765626,201.197341844155,2.71990458472742,0.527102174322245
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2315089,2013,59168,3.4,0.1,13.6,13.5,143129900000,45.6006204,-122.4843457,"71317",524,"Portland, OR-WA","Other",46009844,5140445,1.28,628676,9606076,14994218,2999327,8,886347146,225212271,93712871,420260330,147161674,61824.7937768267,1.56090978251682,23.8504698763751,4.77086289280965,4.14933335176315,0.271555866750695,6.47673501969039,1.29555580800565,0.111724895220249,1.71386614397163,73.1853037176543,15.340055952552,3.06850574001258
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2315089,2013,59168,3.4,0.1,13.6,13.5,143129900000,45.6006204,-122.4843457,"71317",524,"Portland, OR-WA","Bus",274867826,71429181,1758.72,1908420,23476855,269217692,65187685,66,886347146,225212271,93712871,420260330,147161674,61824.7937768267,11.4673661357111,141.068366502133,34.1579343121535,10.1408002024976,0.824339798599535,116.288268831133,28.1577446914568,0.259867377129835,1.09574655090145,144.029000953668,4.21656062797751,1.0209872314038
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2315089,2013,59168,3.4,0.1,13.6,13.5,143129900000,45.6006204,-122.4843457,"71317",524,"Norfolk--Virginia Beach--Newport News, VA","Other",46009844,5140445,1.28,628676,9606076,14994218,2999327,8,886347146,225212271,93712871,420260330,147161674,61824.7937768267,1.56090978251682,23.8504698763751,4.77086289280965,4.14933335176315,0.271555866750695,6.47673501969039,1.29555580800565,0.111724895220249,1.71386614397163,73.1853037176543,15.340055952552,3.06850574001258
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2315089,2013,59168,3.4,0.1,13.6,13.5,143129900000,45.6006204,-122.4843457,"71317",524,"Norfolk--Virginia Beach--Newport News, VA","Bus",274867826,71429181,1758.72,1908420,23476855,269217692,65187685,66,886347146,225212271,93712871,420260330,147161674,61824.7937768267,11.4673661357111,141.068366502133,34.1579343121535,10.1408002024976,0.824339798599535,116.288268831133,28.1577446914568,0.259867377129835,1.09574655090145,144.029000953668,4.21656062797751,1.0209872314038
39300,"Providence-Warwick, RI-MA Metro Area",1604291,2013,55055,3.4,0.2,9,14.3,72338500000,NA,NA,"09271",1873,"Boston, MA-NH-RI","Rail",818669867,450754008,903.38,2799377,51177776,1503252359,273974936,2660,2145922437,302532433,937131637,271062169,635196198,45090.6350531169,29.3731474185201,536.995323959581,97.8699674963394,31.9005566945149,1.74493093833974,937.019754520844,170.776334218667,0.550593134265195,1.64523811769409,292.447164851322,2.98811956652852,0.54459909016514
39300,"Providence-Warwick, RI-MA Metro Area",1604291,2013,55055,3.4,0.2,9,14.3,72338500000,NA,NA,"09271",1873,"Boston, MA-NH-RI","Other",127061854,15316901,38.42,1664512,20015132,28834022,3869256,90,2145922437,302532433,937131637,271062169,635196198,45090.6350531169,1.44061113361631,17.3228081263457,2.3245587896032,12.475998431706,1.03753745423991,17.9730622436952,2.41181680879591,0.120546808643293,3.95861659192362,76.3357993213627,32.8388336155581,4.40666425238907
