"msa_id","msa_name","pop_estimate_msa","year","median_household_income_msa","percent_commuting_msa","percent_unemployed_msa","percent_no_insurance_msa","percent_below_poverty_level","gdp_msa","intptlat","intptlon","ua_census_id","ua_sq_miles_2010","ua_fta_name","transit_modes","total_transit_expenses","total_fares","directional_route_miles","vehicle_hours","vehicle_miles","passenger_miles","passenger_trips","total_stations_2017","total_funding","federal_funding","state_funding","local_funding","other_funding","per_capita_gdp","pmt_per_vrm","pmt_per_vrh","per_capita_vrm","per_capita_vrh","per_capita_pmt","per_capita_upt"
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19069796,2009,62887,30.5,6.1,NA,NA,1276469800000,40.77493,-73.873758,"63217",3450,"New York, NY--Northeastern NJ","Other",729992774,64761875,201.5,7836345,103551484,264811641,39990816,61,18741412914,2826366497,4840408566,4832516377,6242121474,66936.730733774,2.55729450482815,33.7927491706912,5.43013066317018,0.410929671193127,13.8864433054239,2.09707623511022
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19069796,2009,62887,30.5,6.1,NA,NA,1276469800000,40.77493,-73.873758,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Rail",498757094,267041181,780.1,2069381,44249126,1123991576,170891830,2249,1753145643,298350751,831820291,114834470,508140131,66936.730733774,25.4014412849646,543.153520787134,2.32037752265415,0.108516158222144,58.940933400651,8.96138742123932
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19069796,2009,62887,30.5,6.1,NA,NA,1276469800000,40.77493,-73.873758,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Other",93965007,7566693,0,1448465,18019665,22621373,2698339,NA,1753145643,298350751,831820291,114834470,508140131,66936.730733774,1.25537145113408,15.6174798838771,0.944932237345381,0.0759559777147065,1.18624095401964,0.141498052732184
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19069796,2009,62887,30.5,6.1,NA,NA,1276469800000,40.77493,-73.873758,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Bus",590356085,174975115,3962.8,4511884,48009087,597331724,195312141,32,1753145643,298350751,831820291,114834470,508140131,66936.730733774,12.4420554800386,132.390753840303,2.51754591396783,0.236598440801359,31.3234459351322,10.241962787646
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19069796,2009,62887,30.5,6.1,NA,NA,1276469800000,40.77493,-73.873758,"69076",1981,"Miami, FL","Other",93965007,7566693,0,1448465,18019665,22621373,2698339,NA,1753145643,298350751,831820291,114834470,508140131,66936.730733774,1.25537145113408,15.6174798838771,0.944932237345381,0.0759559777147065,1.18624095401964,0.141498052732184
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19069796,2009,62887,30.5,6.1,NA,NA,1276469800000,40.77493,-73.873758,"10162",466,"Bridgeport-Stamford, CT-NY","Other",8824161,1276509,0,141381,1607189,1911238,335413,NA,55486981,5473845,35805646,1426538,12780952,66936.730733774,1.18918061285885,13.5183511221451,0.0842792969573455,0.00741387060459378,0.100223306007049,0.0175887041476479
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19069796,2009,62887,30.5,6.1,NA,NA,1276469800000,40.77493,-73.873758,"10162",466,"Bridgeport-Stamford, CT-NY","Bus",38948323,10803298,759.9,437489,5138976,34299448,10911179,7,55486981,5473845,35805646,1426538,12780952,66936.730733774,6.674374038719,78.4007095035532,0.269482484238426,0.0229414619852252,1.79862689669045,0.572170724846768
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19069796,2009,62887,30.5,6.1,NA,NA,1276469800000,40.77493,-73.873758,"10162",466,"Bridgeport-Stamford, CT-NY","Rail",0,0,0,0,0,0,0,NA,55486981,5473845,35805646,1426538,12780952,66936.730733774,NA,NA,0,0,0,0
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19069796,2009,62887,30.5,6.1,NA,NA,1276469800000,40.77493,-73.873758,"01495",346,"Allentown, PA-NJ","Other",10143845,532891,0,162391,3651035,5382565,454331,NA,29115838,7226386,15742494,1706645,4440313,66936.730733774,1.47425729964243,33.1457100455074,0.191456426696961,0.0085156128571066,0.282256034621451,0.0238246387113947
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19069796,2009,62887,30.5,6.1,NA,NA,1276469800000,40.77493,-73.873758,"01495",346,"Allentown, PA-NJ","Bus",17748334,3646595,469,194474,2487260,20124397,5505748,9,29115838,7226386,15742494,1706645,4440313,66936.730733774,8.09099048752442,103.481169719346,0.13042929247906,0.0101980115571242,1.05530216474261,0.288715621289289
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19069796,2009,62887,30.5,6.1,NA,NA,1276469800000,40.77493,-73.873758,"71803",327,"Poughkeepsie-Newburgh, NY-NJ","Other",2433899,311171,0,13444,257369,539143,70804,NA,16355665,7887782,2911121,2150982,3405780,66936.730733774,2.0948249400666,40.1028711692949,0.0134961590569716,0.000704989188138143,0.0282720905876497,0.00371288712265197
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19069796,2009,62887,30.5,6.1,NA,NA,1276469800000,40.77493,-73.873758,"71803",327,"Poughkeepsie-Newburgh, NY-NJ","Bus",10096994,2868413,1734.8,105218,2441622,23203774,1118866,11,16355665,7887782,2911121,2150982,3405780,66936.730733774,9.50342600124016,220.530460567584,0.128036083867913,0.00551752100546854,1.21678144852729,0.058672153598287
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19069796,2009,62887,30.5,6.1,NA,NA,1276469800000,40.77493,-73.873758,"22096",132,"Danbury, CT-NY","Other",1969768,52393,0,32035,446106,372422,72315,NA,6767066,863933,3775705,1190301,937127,66936.730733774,0.834828493676391,11.625472139847,0.0233933283816985,0.00167988163061629,0.0195294170949705,0.00379212236984601
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19069796,2009,62887,30.5,6.1,NA,NA,1276469800000,40.77493,-73.873758,"22096",132,"Danbury, CT-NY","Bus",4378135,786899,338,58108,907471,5011260,888049,0,6767066,863933,3775705,1190301,937127,66936.730733774,5.5222260546067,86.2404488194397,0.0475868226382705,0.0030471222660169,0.262785191829005,0.0465683534317829
36420,"Oklahoma City, OK Metro Area",1227278,2009,45109,0.4,4.2,NA,NA,55522100000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Other",2929272,217966,0,31775,547013,437838,59588,28,24653530,9870724,1167500,11279501,2335805,45240.0352650337,0.800416077862866,13.7793233674272,0.445712381383843,0.0258906295069251,0.356755356162174,0.0485529765872117
36420,"Oklahoma City, OK Metro Area",1227278,2009,45109,0.4,4.2,NA,NA,55522100000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Bus",18370255,1900531,991.3,172567,2786541,14914750,2684087,7,24653530,9870724,1167500,11279501,2335805,45240.0352650337,5.35242438564514,86.4287494132714,2.27050513412609,0.140609544047885,12.152707047629,2.18702445574678
36420,"Oklahoma City, OK Metro Area",1227278,2009,45109,0.4,4.2,NA,NA,55522100000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Rail",0,0,0,0,0,0,0,NA,24653530,9870724,1167500,11279501,2335805,45240.0352650337,NA,NA,0,0,0,0
36740,"Orlando-Kissimmee, FL Metro Area",2082421,2009,46946,1.8,8.4,NA,NA,99135600000,NA,NA,"65863",598,"Orlando, FL","Bus",84500676,20147358,1295.8,1029713,14230128,136787299,23747795,21,120374462,27170764,17673799,50580720,24949179,47605.9355913141,9.61251360493736,132.840217614034,6.8334539461521,0.494478782148278,65.6866690260999,11.403935611483
36740,"Orlando-Kissimmee, FL Metro Area",2082421,2009,46946,1.8,8.4,NA,NA,99135600000,NA,NA,"65863",598,"Orlando, FL","Other",21295979,1652969,0,486222,8610853,14602425,868619,NA,120374462,27170764,17673799,50580720,24949179,47605.9355913141,1.6958163145974,30.0324234608882,4.13502024806703,0.233488809419421,7.01223479786268,0.417119785096289
36740,"Orlando-Kissimmee, FL Metro Area",2082421,2009,46946,1.8,8.4,NA,NA,99135600000,NA,NA,"65863",598,"Orlando, FL","Rail",0,0,0,0,0,0,0,12,120374462,27170764,17673799,50580720,24949179,47605.9355913141,NA,NA,0,0,0,0
36740,"Orlando-Kissimmee, FL Metro Area",2082421,2009,46946,1.8,8.4,NA,NA,99135600000,NA,NA,"65863",598,"Milwaukee, WI","Other",21295979,1652969,0,486222,8610853,14602425,868619,NA,120374462,27170764,17673799,50580720,24949179,47605.9355913141,1.6958163145974,30.0324234608882,4.13502024806703,0.233488809419421,7.01223479786268,0.417119785096289
36740,"Orlando-Kissimmee, FL Metro Area",2082421,2009,46946,1.8,8.4,NA,NA,99135600000,NA,NA,"65863",598,"Milwaukee, WI","Bus",84500676,20147358,1295.8,1029713,14230128,136787299,23747795,21,120374462,27170764,17673799,50580720,24949179,47605.9355913141,9.61251360493736,132.840217614034,6.8334539461521,0.494478782148278,65.6866690260999,11.403935611483
36740,"Orlando-Kissimmee, FL Metro Area",2082421,2009,46946,1.8,8.4,NA,NA,99135600000,NA,NA,"48799",94,"Leesburg-Eustis-Tavares, FL","Other",3874438,135167,0,110804,1972160,4677348,218348,NA,7148076,3220019,2311258,1290376,326423,47605.9355913141,2.37168789550544,42.21280820187,0.947051532807247,0.0532092213822277,2.24611065677882,0.10485295720702
36740,"Orlando-Kissimmee, FL Metro Area",2082421,2009,46946,1.8,8.4,NA,NA,99135600000,NA,NA,"48799",94,"Leesburg-Eustis-Tavares, FL","Bus",1488141,89479,147.3,20828,331978,1059688,156972,0,7148076,3220019,2311258,1290376,326423,47605.9355913141,3.1920428462127,50.8780487804878,0.159419252879221,0.0100018199970131,0.50887308570169,0.0753795702213914
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5968252,2009,60065,9.3,6.6,NA,NA,340837200000,39.8949361,-75.3119548,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Rail",498757094,267041181,780.1,2069381,44249126,1123991576,170891830,2249,1753145643,298350751,831820291,114834470,508140131,57108.3794719124,25.4014412849646,543.153520787134,7.41408472698539,0.346731505305071,188.328437874272,28.6334809589139
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5968252,2009,60065,9.3,6.6,NA,NA,340837200000,39.8949361,-75.3119548,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Other",93965007,7566693,0,1448465,18019665,22621373,2698339,NA,1753145643,298350751,831820291,114834470,508140131,57108.3794719124,1.25537145113408,15.6174798838771,3.01925337603037,0.242695013548356,3.79028449200872,0.45211546027212
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5968252,2009,60065,9.3,6.6,NA,NA,340837200000,39.8949361,-75.3119548,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Bus",590356085,174975115,3962.8,4511884,48009087,597331724,195312141,32,1753145643,298350751,831820291,114834470,508140131,57108.3794719124,12.4420554800386,132.390753840303,8.04407840017479,0.755980813142609,100.084869740755,32.7251833535179
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5968252,2009,60065,9.3,6.6,NA,NA,340837200000,39.8949361,-75.3119548,"69076",1981,"Miami, FL","Other",93965007,7566693,0,1448465,18019665,22621373,2698339,NA,1753145643,298350751,831820291,114834470,508140131,57108.3794719124,1.25537145113408,15.6174798838771,3.01925337603037,0.242695013548356,3.79028449200872,0.45211546027212
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5968252,2009,60065,9.3,6.6,NA,NA,340837200000,39.8949361,-75.3119548,"01495",346,"Allentown, PA-NJ","Other",10143845,532891,0,162391,3651035,5382565,454331,NA,29115838,7226386,15742494,1706645,4440313,57108.3794719124,1.47425729964243,33.1457100455074,0.611742768234317,0.0272091392923757,0.901866241572909,0.0761246341474857
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5968252,2009,60065,9.3,6.6,NA,NA,340837200000,39.8949361,-75.3119548,"01495",346,"Allentown, PA-NJ","Bus",17748334,3646595,469,194474,2487260,20124397,5505748,9,29115838,7226386,15742494,1706645,4440313,57108.3794719124,8.09099048752442,103.481169719346,0.416748488502161,0.0325847501077367,3.37190805616117,0.922505953166857
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5968252,2009,60065,9.3,6.6,NA,NA,340837200000,39.8949361,-75.3119548,"71749",79,"Pottstown, PA","Other",0,0,0,0,0,0,0,NA,0,0,0,0,0,57108.3794719124,NA,NA,0,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5968252,2009,60065,9.3,6.6,NA,NA,340837200000,39.8949361,-75.3119548,"71749",79,"Pottstown, PA","Bus",0,0,0,0,0,0,0,2,0,0,0,0,0,57108.3794719124,NA,NA,0,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4364094,2009,52796,2.3,6.7,NA,NA,177614900000,NA,NA,"69184",1147,"Phoenix-Mesa, AZ","Other",60458244,9124345,27.6,682357,13528119,47363858,2737951,NA,647139655,154387885,16012670,362215886,114523214,40699.1462603693,3.50114143732769,69.4121376346986,3.09986883875554,0.156357081217774,10.8530792416479,0.627381307552037
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4364094,2009,52796,2.3,6.7,NA,NA,177614900000,NA,NA,"69184",1147,"Phoenix-Mesa, AZ","Bus",239008906,43097733,4555.3,2693554,34143739,282759402,70304518,28,647139655,154387885,16012670,362215886,114523214,40699.1462603693,8.28144222869089,104.976325702028,7.82378633457483,0.617208061971167,64.7922345394027,16.1097625303213
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4364094,2009,52796,2.3,6.7,NA,NA,177614900000,NA,NA,"69184",1147,"Phoenix-Mesa, AZ","Rail",15678389,3371103,39.2,95213,1362250,47881386,5580857,40,647139655,154387885,16012670,362215886,114523214,40699.1462603693,35.1487509634795,502.887063741296,0.312149554982088,0.0218173577379406,10.9716669714264,1.27881228039543
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4364094,2009,52796,2.3,6.7,NA,NA,177614900000,NA,NA,"69184",1147,"San Francisco-Oakland, CA","Other",60458244,9124345,27.6,682357,13528119,47363858,2737951,NA,647139655,154387885,16012670,362215886,114523214,40699.1462603693,3.50114143732769,69.4121376346986,3.09986883875554,0.156357081217774,10.8530792416479,0.627381307552037
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4364094,2009,52796,2.3,6.7,NA,NA,177614900000,NA,NA,"88732",353,"Tucson, AZ","Other",12780489,560922,0,253417,3262708,3262708,468895,NA,114813263,30047661,3285097,70249487,11231018,40699.1462603693,1,12.8748584349116,0.747625509441364,0.0580686392181287,0.747625509441364,0.107443835994367
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4364094,2009,52796,2.3,6.7,NA,NA,177614900000,NA,NA,"88732",353,"Tucson, AZ","Rail",0,0,0,0,0,0,0,0,114813263,30047661,3285097,70249487,11231018,40699.1462603693,NA,NA,0,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4364094,2009,52796,2.3,6.7,NA,NA,177614900000,NA,NA,"88732",353,"Tucson, AZ","Bus",49188121,10208497,674,592737,7707057,82650154,21575374,9,114813263,30047661,3285097,70249487,11231018,40699.1462603693,10.7239577960822,139.438155539472,1.76601535164,0.13582131823925,18.9386740982206,4.94383805665048
38300,"Pittsburgh, PA Metro Area",2354957,2009,46349,5.8,5.2,NA,NA,108287500000,40.4343378,-79.8280615,"69697",905,"Pittsburgh, PA","Other",37659526,10974379,0,763329,12220710,19877144,2022557,NA,514618786,91685548,283623309,45018291,94291638,45982.7928917598,1.62651302583892,26.0400744633048,5.18935589906737,0.324137128618484,8.44055496554714,0.858850925940474
38300,"Pittsburgh, PA Metro Area",2354957,2009,46349,5.8,5.2,NA,NA,108287500000,40.4343378,-79.8280615,"69697",905,"Pittsburgh, PA","Rail",52375418,9257373,47.9,152145,1920313,29960441,8492244,160,514618786,91685548,283623309,45018291,94291638,45982.7928917598,15.6018529271009,196.920312859443,0.815434421944859,0.0646062751888888,12.7222879228793,3.60611425176765
38300,"Pittsburgh, PA Metro Area",2354957,2009,46349,5.8,5.2,NA,NA,108287500000,40.4343378,-79.8280615,"69697",905,"Pittsburgh, PA","Bus",269335269,71212946,3413.1,1852003,25695833,277273088,59794014,90,514618786,91685548,283623309,45018291,94291638,45982.7928917598,10.7905856953538,149.715247761478,10.9113809721366,0.78642752288046,117.740191434493,25.3907030998867
38300,"Pittsburgh, PA Metro Area",2354957,2009,46349,5.8,5.2,NA,NA,108287500000,40.4343378,-79.8280615,"69697",905,"Milwaukee, WI","Other",37659526,10974379,0,763329,12220710,19877144,2022557,NA,514618786,91685548,283623309,45018291,94291638,45982.7928917598,1.62651302583892,26.0400744633048,5.18935589906737,0.324137128618484,8.44055496554714,0.858850925940474
38900,"Portland-Vancouver-Beaverton, OR-WA Metro Area",2241913,2009,55521,6.1,8,NA,NA,1.31012e+11,NA,NA,"71317",524,"Portland, OR-WA","Rail",99942472,33976100,125.1,492929,7387706,207173321,39430325,351,653402311,191672295,3758400,325765589,132206027,58437.5932518345,28.0429839790593,420.290388676665,3.29526881730023,0.219869816536146,92.4091706502438,17.5878033625747
38900,"Portland-Vancouver-Beaverton, OR-WA Metro Area",2241913,2009,55521,6.1,8,NA,NA,1.31012e+11,NA,NA,"71317",524,"Portland, OR-WA","Other",43356927,5436982,0,653598,9673306,12164084,1335332,8,653402311,191672295,3758400,325765589,132206027,58437.5932518345,1.2574898385309,18.6109565818745,4.3147553004956,0.291535844611276,5.42576094612057,0.595621685587264
38900,"Portland-Vancouver-Beaverton, OR-WA Metro Area",2241913,2009,55521,6.1,8,NA,NA,1.31012e+11,NA,NA,"71317",524,"Portland, OR-WA","Bus",262690589,60880978,1934,2179422,27398869,290377607,74529091,66,653402311,191672295,3758400,325765589,132206027,58437.5932518345,10.5981603474216,133.236063047909,12.2212008226903,0.972126037005004,129.522245956913,33.2435250609636
38900,"Portland-Vancouver-Beaverton, OR-WA Metro Area",2241913,2009,55521,6.1,8,NA,NA,1.31012e+11,NA,NA,"71317",524,"Norfolk--Virginia Beach--Newport News, VA","Other",43356927,5436982,0,653598,9673306,12164084,1335332,8,653402311,191672295,3758400,325765589,132206027,58437.5932518345,1.2574898385309,18.6109565818745,4.3147553004956,0.291535844611276,5.42576094612057,0.595621685587264
38900,"Portland-Vancouver-Beaverton, OR-WA Metro Area",2241913,2009,55521,6.1,8,NA,NA,1.31012e+11,NA,NA,"71317",524,"Norfolk--Virginia Beach--Newport News, VA","Bus",262690589,60880978,1934,2179422,27398869,290377607,74529091,66,653402311,191672295,3758400,325765589,132206027,58437.5932518345,10.5981603474216,133.236063047909,12.2212008226903,0.972126037005004,129.522245956913,33.2435250609636
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1600642,2009,54202,2.7,6.9,NA,NA,6.5547e+10,41.7068313,-71.2866369,"09271",1873,"Boston, MA-NH-RI","Rail",716677636,373267308,864.8,2725223,52569025,1572574100,259974428,2660,1980798282,264692910,774158369,407030740,534916263,40950.4436344917,29.9144619859318,577.044190512116,32.842462586887,1.70258121428777,982.46459857982,162.418846937666
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1600642,2009,54202,2.7,6.9,NA,NA,6.5547e+10,41.7068313,-71.2866369,"09271",1873,"Boston, MA-NH-RI","Other",83779830,10292278,38.4,1448433,17484892,36241325,3614265,90,1980798282,264692910,774158369,407030740,534916263,40950.4436344917,2.07272226788704,25.0210572390991,10.9236743756568,0.904907530853245,22.6417431255709,2.25800959864854
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1600642,2009,54202,2.7,6.9,NA,NA,6.5547e+10,41.7068313,-71.2866369,"09271",1873,"Boston, MA-NH-RI","Bus",383047567,79208447,3554.6,2801849,30812897,274867296,111499851,700,1980798282,264692910,774158369,407030740,534916263,40950.4436344917,8.92052753105299,98.1021090001638,19.2503364275085,1.75045325563118,171.723156083621,69.6594560182727
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1600642,2009,54202,2.7,6.9,NA,NA,6.5547e+10,41.7068313,-71.2866369,"09271",1873,"Houston, TX","Other",83779830,10292278,38.4,1448433,17484892,36241325,3614265,90,1980798282,264692910,774158369,407030740,534916263,40950.4436344917,2.07272226788704,25.0210572390991,10.9236743756568,0.904907530853245,22.6417431255709,2.25800959864854
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1600642,2009,54202,2.7,6.9,NA,NA,6.5547e+10,41.7068313,-71.2866369,"09271",1873,"Houston, TX","Bus",383047567,79208447,3554.6,2801849,30812897,274867296,111499851,700,1980798282,264692910,774158369,407030740,534916263,40950.4436344917,8.92052753105299,98.1021090001638,19.2503364275085,1.75045325563118,171.723156083621,69.6594560182727
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1600642,2009,54202,2.7,6.9,NA,NA,6.5547e+10,41.7068313,-71.2866369,"09271",1873,"Boston, MA","Rail",716677636,373267308,864.8,2725223,52569025,1572574100,259974428,2660,1980798282,264692910,774158369,407030740,534916263,40950.4436344917,29.9144619859318,577.044190512116,32.842462586887,1.70258121428777,982.46459857982,162.418846937666
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1600642,2009,54202,2.7,6.9,NA,NA,6.5547e+10,41.7068313,-71.2866369,"09271",1873,"Boston, MA","Bus",383047567,79208447,3554.6,2801849,30812897,274867296,111499851,700,1980798282,264692910,774158369,407030740,534916263,40950.4436344917,8.92052753105299,98.1021090001638,19.2503364275085,1.75045325563118,171.723156083621,69.6594560182727
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1600642,2009,54202,2.7,6.9,NA,NA,6.5547e+10,41.7068313,-71.2866369,"72505",545,"Providence, RI-MA","Rail",0,0,0,0,0,0,0,NA,126812146,42548540,43438916,11725179,29099511,40950.4436344917,NA,NA,0,0,0,0
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1600642,2009,54202,2.7,6.9,NA,NA,6.5547e+10,41.7068313,-71.2866369,"72505",545,"Providence, RI-MA","Other",19614570,943798,0,399459,5318782,6277662,808037,2,126812146,42548540,43438916,11725179,29099511,40950.4436344917,1.18028187656497,15.7154100921496,3.32290543419453,0.249561738352486,3.92196506151907,0.504820565747994
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1600642,2009,54202,2.7,6.9,NA,NA,6.5547e+10,41.7068313,-71.2866369,"72505",545,"Providence, RI-MA","Bus",87649928,25658403,1825.2,710035,9843585,83768908,20527010,11,126812146,42548540,43438916,11725179,29099511,40950.4436344917,8.50999996444385,117.978561620202,6.14977302857229,0.443593882954465,52.3345682544879,12.8242355254954
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1600642,2009,54202,2.7,6.9,NA,NA,6.5547e+10,41.7068313,-71.2866369,"64135",152,"Norwich-New London, CT-RI","Other",150639,11637,0,2530,37427,37330,2869,NA,5238305,0,3443465,399435,1395405,40950.4436344917,0.997408288134235,14.7549407114625,0.0233824927747741,0.00158061577791911,0.0233218920907986,0.00179240579717388
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1600642,2009,54202,2.7,6.9,NA,NA,6.5547e+10,41.7068313,-71.2866369,"64135",152,"Norwich-New London, CT-RI","Bus",5087666,1193042,405,69406,958724,6314403,1133645,2,5238305,0,3443465,399435,1395405,40950.4436344917,6.58625735873932,90.9777684926375,0.59896216643072,0.0433613512578078,3.94491897626078,0.708243942118225
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1600642,2009,54202,2.7,6.9,NA,NA,6.5547e+10,41.7068313,-71.2866369,"61786",55,"New Bedford, MA","Other",2577358,572396,0,35717,413392,500620,79463,NA,13430768,5214607,4269132,1943238,2003791,40950.4436344917,1.2110055346983,14.0162947615981,0.258266370618789,0.0223141714387102,0.312762004245796,0.0496444551623661
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1600642,2009,54202,2.7,6.9,NA,NA,6.5547e+10,41.7068313,-71.2866369,"61786",55,"New Bedford, MA","Bus",9764747,1335589,348.9,94492,1227677,7525549,1661269,4,13430768,5214607,4269132,1943238,2003791,40950.4436344917,6.12990957719335,79.6421813486856,0.766990370113992,0.0590338126826611,4.70158161537683,1.03787667698336
39580,"Raleigh-Cary, NC Metro Area",1125827,2009,59316,1,6.1,NA,NA,55859900000,35.7567464,-78.4604412,"73261",518,"Raleigh, NC","Other",6940895,648026,0,287317,1959959,3375029,374555,NA,41455708,13701036,3333421,20344172,4077079,49616.7706050752,1.72198959263944,11.7467083395692,1.74090601842024,0.255205284648529,2.99782204548301,0.332693211301559
39580,"Raleigh-Cary, NC Metro Area",1125827,2009,59316,1,6.1,NA,NA,55859900000,35.7567464,-78.4604412,"73261",518,"Raleigh, NC","Bus",21604814,2189561,369.6,256701,3098480,23443074,7078166,4,41455708,13701036,3333421,20344172,4077079,49616.7706050752,7.56599171206527,91.3244358222212,2.75218128540175,0.228011053207997,20.8229807954508,6.28708140771184
39580,"Raleigh-Cary, NC Metro Area",1125827,2009,59316,1,6.1,NA,NA,55859900000,35.7567464,-78.4604412,"25228",182,"Durham, NC","Other",8926623,1213093,0,139550,3057702,15674725,769069,NA,67438444,21993496,9885397,18704203,16855348,49616.7706050752,5.12630890780069,112.32336080258,2.71596080037164,0.123953324977994,13.9228540441826,0.683114723665359
39580,"Raleigh-Cary, NC Metro Area",1125827,2009,59316,1,6.1,NA,NA,55859900000,35.7567464,-78.4604412,"25228",182,"Durham, NC","Bus",37934968,11513582,992.5,437192,6708454,49472326,14178569,27,67438444,21993496,9885397,18704203,16855348,49616.7706050752,7.37462401918534,113.159266409266,5.95868992305212,0.388329645673802,43.9430978294178,12.5939145179499
40060,"Richmond, VA Metro Area",1235458,2009,55609,2,5.8,NA,NA,6.0949e+10,37.522813,-77.520961,"74746",492,"Hartford, CT","Bus",41571329,9918542,722.9,501940,6032331,47760287,13755746,0,76372359,30142609,13904134,19613992,12711624,49333.1218058404,7.917385004238,95.1513866199147,4.88266780416655,0.406278481340523,38.6579608533839,11.1341267772761
40060,"Richmond, VA Metro Area",1235458,2009,55609,2,5.8,NA,NA,6.0949e+10,37.522813,-77.520961,"74746",492,"Richmond, VA","Other",8044483,1944668,0,195649,5533316,25730600,552158,NA,76372359,30142609,13904134,19613992,12711624,49333.1218058404,4.6501230003853,131.514089006333,4.47875686587484,0.158361514515265,20.8267703151382,0.446925755468822
40060,"Richmond, VA Metro Area",1235458,2009,55609,2,5.8,NA,NA,6.0949e+10,37.522813,-77.520961,"74746",492,"Richmond, VA","Bus",41571329,9918542,722.9,501940,6032331,47760287,13755746,0,76372359,30142609,13904134,19613992,12711624,49333.1218058404,7.917385004238,95.1513866199147,4.88266780416655,0.406278481340523,38.6579608533839,11.1341267772761
40060,"Richmond, VA Metro Area",1235458,2009,55609,2,5.8,NA,NA,6.0949e+10,37.522813,-77.520961,"74746",492,"Las Vegas, NV","Other",8044483,1944668,0,195649,5533316,25730600,552158,NA,76372359,30142609,13904134,19613992,12711624,49333.1218058404,4.6501230003853,131.514089006333,4.47875686587484,0.158361514515265,20.8267703151382,0.446925755468822
40060,"Richmond, VA Metro Area",1235458,2009,55609,2,5.8,NA,NA,6.0949e+10,37.522813,-77.520961,"74746",492,"Las Vegas, NV","Bus",41571329,9918542,722.9,501940,6032331,47760287,13755746,0,76372359,30142609,13904134,19613992,12711624,49333.1218058404,7.917385004238,95.1513866199147,4.88266780416655,0.406278481340523,38.6579608533839,11.1341267772761
